GENE	Pre-sortedPrfGL117	Pre-sortedPrfXMG
FSD1	0.0	0.0215768
FSD1L	0.0465807	0.166519
FSD2	0.49354	0.365987
FSHB	0.0	0.0
FSHR	0.0	0.0
FSIP1	0.115582	0.020549
FST	0.0295362	0.0
FSTL1	0.141812	0.367769
FSTL3	0.210559	0.203895
FSTL4	0.00914547	0.0
FSTL5	0.00685835	0.0
FTCD	0.0	0.0
FTH1	1387.84	1123.52
FTHL17	0.0	0.0
FTL	2508.53	2097.94
FTMT	0.0	0.0
FTO	12.7574	12.6337
FTSJ1	4.91716	8.3838
FTSJ3	28.0977	34.0094
FTX	2.71336	2.11002
FUBP1	11.4042	18.8322
FUBP3	5.75509	5.32306
FUCA1	33.8955	22.6748
FUCA2	15.636	14.6814
FUK	3.42926	2.87597
FUNDC1	14.8205	13.5816
FUNDC2	17.6304	19.5062
FUOM	1.04283	0.876628
FURIN	22.3346	20.0926
FUS	138.807	127.67
FUT1	1.45972	1.9768
FUT10	0.100302	0.218397
FUT11	4.31825	4.46055
FUT2	0.0	0.0135367
FUT4	5.6936	3.33786
FUT7	3.74904	4.79799
FUT8	34.5411	35.9666
FUT9	0.0	0.0
FUZ	6.05701	6.26102
FXN	11.2207	16.4957
FXR1	32.0698	31.3274
FXR2	18.9978	22.9888
FXYD1	0.0676728	0.175237
FXYD2	0.342732	0.523513
FXYD3	0.0	0.0
FXYD4	0.0	0.208444
FXYD5	248.844	224.313
FXYD6	0.0185907	0.0476118
FXYD7	0.0532934	0.27223
FYB	31.3822	25.276
FYCO1	3.7397	2.44136
FYN	55.8461	55.1313
FYTTD1	5.63653	4.94909
FZD1	0.104065	0.0556901
FZD10	0.0570087	0.0293099
FZD2	0.0	0.0315117
FZD3	0.00570239	0.0106367
FZD4	0.0287432	0.109621
FZD5	0.970928	1.33113
FZD6	0.255402	0.364829
FZD7	1.48381	1.52161
FZD8	0.0125247	0.0
FZD9	0.0723286	0.141476
FZR1	34.1401	58.7662
G0S2	4.01127	7.88962
G2E3	1.56212	2.67633
G3BP1	66.798	99.977
G3BP2	33.652	33.9003
MPIG6B	0.120123	0.114078
G6PC	0.0	0.0
G6PC2	0.0176238	0.0
G6PC3	28.2955	29.8124
G6PD	51.3964	54.6307
GAA	16.4578	14.2546
GAB1	0.231547	0.528211
GAB2	5.06072	2.92131
GAB3	1.34113	1.60179
GABARAP	233.221	246.476
GABARAPL1	15.4499	17.7405
GABARAPL2	63.6284	87.0435
GABBR1	3.6336	3.6029
GABBR2	0.0	0.0
GABPA	9.77736	11.017
GABPB1	12.2922	15.0907
GABPB2	11.1566	10.6987
GABRA1	0.0	0.0
GABRA2	0.0	0.0
GABRA3	0.0	0.00957031
GABRA4	0.0256898	0.0850725
GABRA5	0.0	0.0
GABRA6	0.0	0.0
GABRB1	0.0	0.0
GABRB2	0.0	0.0
GABRB3	0.0	0.0
GABRD	0.0853519	0.0
GABRE	0.0230575	0.0
GABRG1	0.0	0.0
GABRG2	0.0	0.0
GABRG3	0.0	0.0
GABRP	0.0	0.0
GABRQ	0.0	0.0
GABRR1	0.0130416	0.131831
GABRR2	0.360457	0.29969
GABRR3	0.0	0.0
GAD1	0.116552	0.171454
GAD2	0.0	0.0
GADD45A	9.11103	20.1801
GADD45B	33.3249	46.7732
GADD45G	14.3812	14.8537
GADD45GIP1	30.4854	54.4721
GADL1	0.0	0.0
GAK	29.8675	27.1324
GAL	0.259268	0.388846
GAL3ST1	0.175317	0.0649687
GAL3ST2	0.03106	0.0915498
GAL3ST3	0.0161649	0.0
GAL3ST4	0.490667	0.537137
GALC	3.74955	2.90241
GALE	9.18006	14.5649
GALK1	27.7577	31.5045
GALK2	11.1353	11.8604
GALM	2.13396	2.85039
GALNS	22.5633	21.6456
GALNT1	31.7038	37.7011
GALNT10	4.07861	4.95422
GALNT11	8.28685	5.51449
GALNT12	7.08836	7.883
GALNT13	0.0	0.0
GALNT14	0.0225236	0.347965
GALNT15	0.0118897	0.0
GALNT16	0.0287697	0.0
GALNT18	0.216631	0.294263
GALNT2	20.5174	22.1266
GALNT3	2.05635	4.18032
GALNT4	2.18349	2.00343
GALNT5	0.0	0.0
GALNT6	7.6484	7.72092
GALNT7	5.5574	6.11372
GALNT9	0.975629	0.940601
GALNTL5	0.0	0.0
GALNTL6	0.0	0.0
GALP	0.0	0.0
GALR1	0.0	0.0
GALR2	0.086737	0.112222
GALR3	0.268006	0.23962
GALT	12.2832	8.37876
GAMT	0.497684	1.17531
GAN	0.995692	0.904538
GANAB	70.564	86.1235
GANC	3.83912	2.91784
GAP43	0.0	0.0261517
GAPDH	881.443	1049.14
GAPDHS	0.116873	0.0890941
GAPT	3.88779	10.259
GAPVD1	9.05781	12.052
GAR1	26.0104	35.5197
GARNL3	0.139646	0.0555394
GARS	69.4462	86.0372
GART	28.8305	41.8625
GAS1	0.0472501	0.0204521
GAS2	2.77704	2.92004
GAS2L1	2.80551	3.50975
GAS2L2	0.0165916	0.0316049
GAS2L3	1.18791	1.33629
GAS5	20.652	22.9461
GAS6	0.141621	0.485186
GAS7	2.35488	2.84647
GAS8	3.90479	3.01408
GAST	0.0	0.0
GATA1	5.84502	27.982
GATA2	2.2327	3.85387
GATA3	2.61009	3.93159
GATA4	0.0	0.0
GATA5	0.0	0.0
GATA6	0.0266999	0.102527
GATAD1	14.4946	18.687
GATAD2A	22.9433	24.8484
GATAD2B	4.16559	3.60538
GATC	8.43381	9.81669
GATM	12.0975	17.8537
CASTOR2	1.08204	0.724514
CASTOR1	3.71428	5.07844
GBA	55.4188	46.217
GBA2	8.43639	10.4834
NIPSNAP2	15.7764	12.0035
GBE1	3.78991	4.12791
GBF1	9.52622	12.1296
GBGT1	3.1975	0.925041
GBP6	4.71208	2.25083
GBP2	300.976	98.7498
GBP3	33.7099	1.72457
GBP4	63.383	20.6883
GBP5	65.007	27.7256
GBP7	21.8591	16.1431
GBX1	0.0	0.0
GBX2	0.0362482	0.0233359
GC	0.0	0.0
GCA	4.99347	7.93991
GCAT	3.19603	4.03535
GCC1	4.74605	4.63802
GCC2	3.47449	3.15507
GCDH	9.2995	13.4736
GCFC2	2.18682	2.18142
GCG	0.337809	0.886354
GCGR	0.0	0.0
GCH1	4.57709	10.2168
GCHFR	0.312035	0.24112
GCK	0.0120646	0.0
GCKR	0.0294002	0.0
GCLC	9.02437	14.309
GCLM	15.1236	43.2289
GCM1	0.0	0.0
GCM2	0.0485599	0.0608242
GCN1	10.6761	12.8224
GCNT1	4.44833	7.6535
GCNT2	4.7352	4.74796
GCNT3	0.0	0.0
GCNT4	0.0120702	0.00755633
GCNT7	0.0	0.0
GCSAM	1.06733	0.593432
GCSH	12.515	16.8595
GDA	24.1534	21.6906
GDAP1	0.0	0.0
GDAP1L1	0.0	0.0294398
GDAP2	12.5774	10.8311
GDE1	27.5135	27.98
GDF1	0.031606	0.0
GDF10	0.0	0.0
GDF11	1.06148	0.736473
GDF15	0.755039	1.77498
GDF2	0.0	0.0
GDF3	2.00106	2.23219
GDF5	0.0	0.0
GDF6	0.0	0.0610314
GDF7	0.0	0.0
GDF9	0.084385	0.170864
GDI1	33.5871	34.4032
GDI2	124.99	135.746
GDNF	0.0	0.0
GDPD1	0.822129	0.850316
GDPD2	0.128888	0.221189
GDPD3	0.585815	0.924785
GDPD4	0.0	0.0
GDPD5	2.95098	4.07445
GDPGP1	1.60833	1.95279
GEM	7.37473	7.78226
GEMIN2	9.35571	12.6814
GEMIN4	4.99495	7.62457
GEMIN5	4.71259	7.80557
GEMIN6	10.1547	15.358
GEMIN7	35.5589	42.2654
GEMIN8	2.9204	4.71625
GEN1	1.75245	3.39468
GET4	42.7113	40.9799
GFAP	0.0548575	1.27919
GFER	7.56728	11.3787
GFI1	11.1961	15.0538
GFI1B	4.95981	22.9903
GFM1	17.4295	21.4961
GFM2	5.66212	9.91904
GFOD1	1.71441	1.96281
GFOD2	0.485768	1.23859
GFPT1	9.56492	11.5717
GFPT2	0.029876	0.0505151
GFRA1	0.0145083	0.0364269
GFRA2	0.816611	1.2747
GFRA3	0.0177348	0.0451065
GFRA4	0.0343544	0.0409548
GFRAL	0.0	0.0
GGA1	29.6229	26.937
GGA2	10.3497	9.28276
GGA3	12.5529	14.6849
GGACT	13.0512	7.92127
GGCT	8.8878	8.76979
GGCX	3.37771	4.48214
GGH	19.604	16.1541
GGN	0.122023	0.357583
GGNBP1	1.2264	1.04202
GGNBP2	27.9503	28.2592
GGPS1	7.56828	6.30294
GGT1	2.82107	8.23774
GGT5	3.47024	1.62114
GGT6	0.0	0.0
GGT7	0.712491	0.893051
CSHL1	0.755762	0.112631
GHDC	3.78942	4.07769
GHITM	53.7926	62.6553
GHR	0.0	0.00972485
GHRH	0.0	0.0
GHRHR	0.0	0.0
GHRL	0.369137	0.0
GHSR	0.0	0.0
GID4	4.82811	5.3276
GID8	18.3109	31.7918
GIF	0.0	0.0454185
GIGYF1	13.6368	7.5621
GIGYF2	6.79032	7.56637
GIMAP1	84.1643	79.4676
GIMAP1-GIMAP5	98.1819	88.2616
GIMAP4	189.376	165.3
GIMAP5	13.6168	14.0781
GIMAP6	154.344	99.064
GIMAP7	41.5107	54.1674
GIMAP8	18.4605	17.554
GIN1	3.88125	4.52375
GINM1	14.0341	10.0967
GINS1	13.7373	20.7901
GINS2	16.7083	24.9738
GINS3	4.41905	7.51448
GINS4	23.8265	29.1492
GIP	0.0	0.0
GIPC1	21.0664	22.4931
GIPC2	0.620322	0.951284
GIPC3	0.313815	0.411568
GIPR	0.0605122	0.0
GIT1	17.4989	13.858
GIT2	16.7537	17.3857
GJA1	0.253419	0.891287
GJA10	0.0191976	0.0
GJA3	0.0	0.0
GJA4	0.0190706	0.220971
GJA5	0.0200197	0.481747
GJA8	0.00422403	0.0
GJB1	0.0	0.0316685
GJB2	0.371583	0.744422
GJB3	0.223462	0.62386
GJB4	0.0	0.0
GJB5	0.0	0.0
GJB6	0.0	0.0
GJC1	0.01526	0.0581514
GJC2	0.0355314	0.0
GJC3	0.0306368	0.0382732
GJD2	0.0	0.0
GJD3	0.0	0.0
GJD4	0.0	0.0
GJE1	0.028637	0.0715944
GK2	0.0	0.0
GK5	0.317292	0.311672
GKAP1	2.33783	2.13051
GKN1	0.0	0.0
GKN2	0.0	0.0
GLA	7.84151	5.71784
GLB1	22.3527	21.4664
GLB1L	1.96983	1.63165
GLB1L2	0.0235032	0.0
GLB1L3	0.0	0.0
GLCCI1	9.22304	9.55709
GLCE	2.1946	2.07598
GLDC	3.62354	6.35902
GLDN	0.0	0.0
GLE1	15.7748	18.4401
GLG1	10.1182	9.2876
GLI1	0.0547042	0.15064
GLI2	0.0	0.0
GLI3	0.0	0.004461
GLIPR1	80.8766	81.1397
GLIPR1L1	0.0	0.0
GLIPR1L2	0.0	0.0
GLIPR2	53.4449	56.7332
GLIS1	0.651781	1.17057
GLIS2	0.237762	0.16732
GLIS3	0.0785448	0.059825
GLMN	3.11088	3.71743
GLO1	22.0835	42.3843
GLOD4	17.0741	19.098
GLOD5	0.0	0.0
GLP1R	0.212432	0.60774
GLP2R	0.0125465	0.0
GLRA1	0.0	0.0
GLRA2	0.0	0.0
GLRA3	0.0	0.0
GLRA4	0.0	0.0
GLRB	0.0	0.0
GLRX	130.067	83.5675
GLRX2	5.1428	5.40383
GLRX3	30.6125	43.2509
GLRX5	53.4171	138.454
GLS	15.5174	16.864
GLS2	0.148918	0.886387
GLT1D1	0.262286	0.430314
GLT6D1	0.0	0.0
GLT8D1	9.44219	9.52072
GLT8D2	0.134486	0.101572
GLTP	82.2081	80.9749
GLTPD2	0.0371765	0.0
BICRA	8.80099	6.0758
BICRAL	5.46907	4.31707
GLUD1	69.7487	63.5193
GLUL	52.4258	31.1651
GLYAT	0.0	0.0
GLYATL3	0.0	0.0
GLYCAM1	0.0	0.0
GLYCTK	1.49873	1.17967
GLYR1	37.654	35.9666
KRTAP12-2	0.0	0.0
OR2D2	0.0	0.0
KRTAP10-7	0.0	0.0
ZNF700	0.0	0.0
C4orf26	0.10557	0.134158
GSTA5	0.0	0.0
HLA-F	0.727751	0.708303
C17orf78	0.0	0.0
KRTAP4-9	0.0	0.0
KRTAP2-1	0.0	0.0
KRTAP4-8	0.0	0.0
C8orf88	0.0	0.176737
KRTAP2-4	0.0	0.0
C7orf57	0.111449	0.0175923
H3F3C	2.55997	3.20964
C1orf87	0.0	0.0
C1orf56	0.0221976	0.0285597
PRAMEF20	0.0	0.0
AADACL4	0.0	0.0
ZNF616	0.614165	0.700781
IL11RA	0.0	0.0
C6orf163	0.0	0.0
C11orf96	0.184147	0.0491078
C15orf62	0.369943	0.120904
LILRB3	3.03079	2.40916
MAGEB5	0.0	0.0
H2AFB2	0.0	0.0
HECTD4	3.29808	6.22451
C1orf228	0.0	0.0402087
C4orf45	0.0	0.0
C10orf105	0.162452	0.314426
SPIN2A	0.0	0.0
IQCJ-SCHIP1	1.13712e-19	1.31519e-24
GM2A	60.0448	46.9044
TCTE3	0.0	0.0
MAGEB17	0.0	0.0
C17orf67	0.0693308	0.0
C14orf28	0.355038	0.278129
WI2-2373I1.2	0.0	0.191861
C11orf71	11.327	5.89643
C1orf127	0.0	0.0293728
LOC648044	0.781587	0.250589
HNRNPA1L2	0.307743	0.3536
FAM240A	0.0748502	0.095091
C11orf42	0.136343	0.0431405
CXorf65	7.10786	2.12039
C1orf64	0.0	0.0
CXorf66	0.0	0.0
LOC389895	0.0612427	0.0
CXorf22	0.0	0.0
C1orf226	0.967012	1.41978
C22orf15	1.20412	6.50385
HLA-A	0.112262	0.0885715
LOC100130705	0.120838	0.230458
C5orf46	0.0	0.0
C11orf80	0.0150651	0.0
KIAA2012	0.00632423	0.0
C9orf172	0.475778	0.249278
UNC93A	0.0205609	0.0
GMCL1	5.2291	7.9117
GMDS	15.8208	17.5786
GMEB1	4.364	5.45417
GMEB2	11.5632	9.78269
GMFB	13.1405	13.7523
GMFG	136.805	107.134
GMIP	30.0113	23.5989
GML	0.0	0.0453172
GMNC	0.0	0.0
GMNN	45.9322	60.7017
GMPPA	48.734	49.0904
GMPPB	16.7811	23.375
GMPR	1.31094	2.11438
GMPR2	18.951	20.9229
GMPS	18.046	20.8169
GNA11	4.90701	5.28543
GNA12	9.6486	11.9416
GNA13	19.3012	14.6642
GNA14	0.366741	0.733007
GNA15	9.48745	14.9109
GNAI1	0.0768102	0.0416139
GNAI2	298.241	300.284
GNAI3	28.6767	34.0418
GNAL	2.97578	2.66456
GNAO1	0.0270832	0.0377576
GNAQ	4.68603	4.31681
GNAS	338.907	378.383
GNAT1	0.0492009	0.0
GNAT2	0.408037	0.586785
GNAT3	0.0251861	0.0
GNAZ	0.407932	0.869926
GNB1	90.2681	96.8655
GNB1L	1.16864	1.31647
GNB2	204.323	217.887
GNB3	0.335673	0.776934
GNB4	2.99762	4.275
GNB5	1.10921	1.00525
GNE	13.8503	12.7115
GNG10	49.7762	50.3192
GNG11	2.27957	1.36018
GNG12	12.1961	8.93714
GNG13	0.0946801	0.122008
GNG2	25.0318	18.0657
GNG3	1.17116	1.10924
GNG4	0.030961	0.0640303
GNG5	132.747	151.851
GNG7	0.264638	0.199985
GNG8	0.0	0.0
GNGT1	0.0	0.0
GNGT2	60.6183	31.565
GNL1	20.2814	20.6041
GNL2	23.6418	22.679
GNL3	31.7608	40.7287
GNL3L	5.74174	6.1528
GNMT	0.509679	0.131367
GNPAT	18.5293	25.6341
GNPDA1	13.0375	19.8577
GNPDA2	6.12833	5.54057
GNPNAT1	6.12003	8.42739
GNPTAB	23.1621	20.1313
GNPTG	19.7248	21.004
GNRH1	1.67891	1.01149
GNRHR	0.0	0.0
GNS	90.6721	29.7409
GOLGA1	3.82716	3.93318
GOLGA2	14.9912	15.7605
GOLGA3	5.23627	6.48453
GOLGA4	5.35969	7.14807
GOLGA5	19.1838	15.4379
GOLGA7	36.1283	41.0163
GOLGA7B	0.0117591	0.0908727
GOLGB1	4.40151	3.45167
GOLIM4	3.91526	6.01072
GOLM1	6.71952	11.1571
GOLPH3	30.1806	33.3991
GOLPH3L	10.3476	11.7027
GOLT1A	0.0	0.0
GOLT1B	12.3888	14.3407
GON4L	4.1783	4.80301
GOPC	6.13522	5.62687
GORAB	2.07008	1.34465
GORASP1	2.95298	3.64209
GORASP2	72.3584	66.4344
GOSR1	10.8169	9.29686
GOSR2	40.5914	40.9719
GOT1	29.8121	31.634
GOT1L1	0.0230609	0.0590233
GOT2	118.15	108.37
GP1BA	0.83033	0.336939
GP1BB	0.954961	1.11129
GP2	0.055389	0.792992
GP5	0.447497	0.873816
GP6	0.472111	0.179463
GP9	1.45015	2.57991
GPA33	0.0	0.0
GPAA1	22.4793	30.6643
GPALPP1	7.70667	6.42687
GPAM	2.24966	1.67517
GPANK1	17.4394	15.3889
GPAT2	0.250446	0.0867716
GPATCH1	4.21212	4.45797
GPATCH11	3.17305	3.82022
GPATCH2	4.07832	2.91849
GPATCH2L	6.53393	5.57209
GPATCH3	5.74545	5.19548
GPATCH4	12.5278	14.5268
GPATCH8	6.02466	6.15005
GPBAR1	0.0	0.0
GPBP1	19.6212	23.1988
GPBP1L1	14.6442	15.668
GPC1	2.60118	5.20668
GPC2	0.597531	0.94422
GPC3	0.150994	0.0876007
GPC4	0.0708646	0.397569
GPC5	0.0	0.0
GPC6	0.0252227	0.012609
GPCPD1	16.1878	19.4928
GPD1	0.325882	0.186619
GPD1L	13.0537	11.7664
GPD2	7.09727	10.867
GPER1	0.0244374	0.0
GPHA2	0.228896	0.0
GPHB5	0.0	0.0
GPHN	5.27219	5.29188
GPI	194.825	199.88
GPIHBP1	0.256967	0.463445
GPKOW	9.13701	10.4699
GPLD1	2.93351	2.41465
GPM6A	3.45443	3.05278
GPM6B	1.40282	1.86158
GPN1	9.40694	11.9534
GPN2	14.8888	18.8526
GPN3	15.7597	17.4298
GPNMB	15.4085	1.91106
GPR1	0.0	0.0263148
GPR101	0.0	0.0
GPR107	9.25122	10.2289
GPR108	30.3889	23.6631
GPR119	0.0	0.0
GPR12	0.0	0.0
GPR132	21.2405	20.6931
GPR135	0.0415593	0.109777
GPR137	9.84445	10.4212
GPR137B	2.64613	2.20507
GPR137C	0.106251	0.0579293
GPR139	0.0	0.0
GPR141	27.2652	7.74707
GPR142	0.0354253	0.0
GPR143	0.0	0.0
GPR146	6.24111	6.06038
GPR149	0.0	0.0
GPR15	2.27332	1.33688
GPR150	0.330561	0.637319
GPR151	0.0	0.0261305
GPR152	0.110122	0.0647655
GPR153	0.0282584	0.0604696
GPR155	3.16498	2.40109
GPR156	0.0560926	0.0078901
GPR157	1.61911	1.21153
GPR158	0.0	0.0
GPR160	10.1645	13.5293
GPR161	0.0	0.0
GPR162	0.539695	0.440995
GPR17	0.0	0.0
GPR171	12.6774	16.6839
GPR173	0.0	0.0
GPR174	2.68216	2.47813
GPR176	0.00823888	0.0416899
GPR179	0.0209902	0.00663803
GPR18	36.9862	31.9053
GPR180	5.80192	7.39523
GPR182	0.25042	1.12526
GPR183	7.61257	7.38002
GPR19	5.65275	4.05112
GPR20	0.0	0.0
GPR21	0.0164031	0.0
GPR22	0.00794624	0.0
GPR25	0.235787	0.37094
GPR26	0.0	0.0
GPR27	0.0	0.171395
GPR3	0.0528244	0.0
GPR31	1.5697	0.701423
GPR33	1.551	0.39882
GPR34	0.837673	1.20175
GPR35	6.00478	5.49265
GPR37	0.0	0.0
GPR37L1	0.0	0.0
GPR39	0.01105	0.0
GPR4	0.236561	0.419112
GPR45	0.00818257	0.0
GPR50	0.0	0.0
GPR52	0.216764	0.275505
GPR55	4.57358	7.6934
GPR6	0.0	0.0
GPR61	0.0160908	0.0102553
GPR62	0.230738	0.0540867
GPR63	0.0	0.0218628
GPR65	27.8882	22.3494
GPR68	6.61385	11.4198
GPR75	0.0350259	0.0
GPR82	0.0	0.0955364
GPR83	0.297375	0.111915
GPR84	1.24904	3.68084
GPR85	0.0363522	0.154898
GPR87	0.105804	0.0442286
GPR88	0.0	0.0301849
GPR89B	10.2162	13.5018
GPRASP1	1.78239	1.66608
GPRASP2	0.0302371	0.0192888
GPRC5A	0.146275	0.249835
GPRC5B	0.103594	0.15674
GPRC5C	0.16124	0.225879
GPRC5D	0.0253997	0.0323625
GPRC6A	0.0	0.0
GPRIN1	0.0	0.0
GPRIN2	0.0	0.0265849
GPRIN3	0.130282	0.404964
GPS1	31.9437	44.5422
GPS2	42.9497	47.3078
GPSM1	2.10806	1.54649
GPSM2	8.69782	15.893
GPSM3	75.7929	64.4799
GPT	1.16928	1.96846
GPT2	1.03831	1.1347
GPX1	472.57	890.511
GPX2	0.0	0.0
GPX3	19.0636	14.3738
GPX4	149.445	179.862
GPX5	0.0	0.0
GPX6	0.0	0.0
GPX7	0.826526	0.680301
GPX8	0.0645311	0.160557
GRAMD1A	32.0318	30.0678
GRAMD1B	6.37155	8.19052
GRAMD1C	0.899566	1.05321
GRAMD2A	0.17648	0.0832725
GRAMD2B	28.3729	22.5219
GRAMD4	20.2461	14.4353
GRAP	48.6026	43.0323
GRAP2	12.0677	11.9396
GRASP	1.34865	1.24567
GRB10	0.0541252	0.532212
GRB14	0.129345	0.186344
GRB2	89.1777	83.8248
GRB7	2.06692	4.16854
C12orf57	122.722	99.9025
GREB1	0.0	0.00455549
GREB1L	0.0275334	0.013031
GREM1	0.0189584	0.0
GREM2	0.0	0.0
GRHL1	0.485031	0.66125
GRHL2	0.145625	0.177492
GRHL3	0.0585673	0.0984334
GRHPR	10.2245	14.9885
GRIA1	0.00476041	0.00599583
GRIA2	0.0	0.0
GRIA3	0.709024	0.932637
GRIA4	0.0	0.0
GRID1	0.0	0.0
GRID2	0.0	0.0
GRID2IP	0.0	0.0
GRIFIN	0.34596	0.269777
GRIK1	0.0	0.0
GRIK2	0.0	0.0
GRIK3	0.0	0.0
GRIK4	0.00861642	0.0110833
GRIK5	2.00483	1.45853
GRIN1	0.00898903	0.0
GRIN2A	0.0	0.0
GRIN2B	0.0	0.0
GRIN2C	0.0355751	0.129126
GRIN2D	0.0389989	0.0642172
GRIN3A	0.0235576	0.00983443
GRIN3B	0.128045	0.106944
GRINA	128.026	126.496
GRIP1	0.0105511	0.0
GRIP2	0.0622119	0.033242
GRIPAP1	14.0772	14.2312
GRK1	0.141104	0.0704889
GRK4	0.595016	0.481607
GRK5	3.9835	3.08712
GRK6	115.031	86.2077
GRM1	0.00902129	0.00570049
GRM2	0.0	0.0142537
GRM3	0.0	0.0
GRM4	0.0113483	0.0
GRM5	0.0	0.0
GRM6	0.0459738	0.471319
GRM7	0.0	0.0
GRM8	0.0	0.0100003
GRN	197.672	129.709
GRP	0.0	0.0
GRPEL1	14.9445	17.5589
GRPEL2	4.48855	4.97852
GRPR	0.0129604	0.0324722
FAM110D	0.0706191	0.414682
GRSF1	24.8333	25.0141
GRTP1	0.282034	1.26205
GRWD1	10.8222	16.2829
GRXCR1	0.0	0.0738071
GRXCR2	0.0	0.0
GSAP	11.0959	8.19097
GSC	0.0	0.0
GSC2	0.0	0.0
GSDMA	0.00976201	0.0
GSDMC	0.0	0.0162449
GSDMD	57.6241	45.9056
GSE1	10.2746	13.4329
GSG1	0.0794961	0.0678676
GSG1L	0.00716684	0.0
GSG2	6.7846	11.3047
GSK3A	50.3651	61.1065
GSK3B	5.8583	5.35477
GSKIP	5.96816	6.53688
GSN	29.6464	39.1515
GSPT1	15.7383	22.9996
GSPT2	0.48945	0.81894
GSR	94.4038	71.2488
GSS	6.97234	8.49625
GSTA1	0.0	0.0
GSTA2	0.0	0.0
GSTA3	0.0684034	0.0284967
GSTA4	0.579938	3.04221
GSTCD	5.57612	7.26554
GSTK1	1.56533	1.5789
GSTM1	15.1401	38.8646
GSTM2	0.0895014	0.0377982
GSTM3	0.0	0.0
GSTM4	4.15193	4.83249
GSTM5	3.34755	13.7157
GSTO1	73.6917	69.5552
GSTO2	0.0285535	0.151311
GSTP1	66.1578	70.8426
GSTT1	3.88657	11.175
GSTT2	19.6847	20.4696
GSTZ1	6.71909	8.00661
GSX1	0.0	0.0
GSX2	0.0	0.0
GTDC1	6.9086	4.84291
GTF2A1	9.25117	9.75798
GTF2A1L	0.0	0.0234097
GTF2A2	37.2056	34.7736
GTF2B	39.8461	43.8118
GTF2E1	5.94743	8.54409
GTF2E2	13.227	25.339
GTF2F1	43.2007	53.9726
GTF2F2	23.8708	24.5877
GTF2H1	17.4423	18.0686
GTF2H2	8.39653	9.83289
GTF2H3	6.77686	10.1021
GTF2H4	9.73105	13.8193
GTF2H5	38.7456	43.2839
GTF2I	19.1631	31.6272
GTF2IRD1	2.07906	2.3865
GTF2IRD2	3.054	3.43326
GTF3A	35.3896	44.6751
GTF3C1	7.10392	9.92854
GTF3C2	20.6389	20.9376
GTF3C3	3.7815	3.47946
GTF3C4	2.71791	4.07387
GTF3C5	7.32279	10.0274
GTF3C6	18.3728	22.6123
GTPBP1	28.0724	32.2759
GTPBP10	3.60955	4.10498
GTPBP2	34.2868	38.5837
GTPBP3	6.0423	7.69385
GTPBP4	22.1207	26.5018
GTPBP6	4.57533	5.4362
GTPBP8	4.33589	3.52352
GTSE1	10.9972	17.4568
GTSF1	0.142613	0.543152
GTSF1L	0.0	0.0
GUCA1A	3.86966	1.56487
GUCA1B	0.22728	0.340339
GUCA2A	0.142249	0.0
GUCA2B	0.125749	0.315925
GUCD1	15.5163	20.0741
GUCY1A2	0.0	0.0100987
GUCY1A3	0.328758	0.320511
GUCY1B2	0.0878813	0.159811
GUCY1B3	0.324153	0.436103
GUCY2C	0.0674106	0.0255695
GUCY2D	0.0	0.0
GUCY2F	0.0	0.00400122
GUF1	4.5009	4.74592
GUK1	24.3469	25.4362
GULP1	0.0	0.0
GUSB	68.9495	68.8103
GXYLT1	4.59777	3.68024
GXYLT2	0.0	0.0
GYG1	56.5488	43.2038
GK	0.0	0.0
GYPA	7.74832	85.5237
GYPC	16.9374	37.0887
GYS1	4.58145	5.97045
GYS2	0.0	0.0
GZF1	3.61913	3.69242
GZMA	59.2295	62.7215
GZMB	243.142	453.173
GZMH	8.6811	5.07241
GZMK	44.7738	53.6204
GZMM	0.615486	0.672056
HM13	96.7275	73.3806
H19	0.0	0.0139138
H1F0	73.1743	35.5548
H1FNT	0.0	0.0
H1FOO	0.456098	0.328959
H1FX	3.14401	2.22099
HLA-DQA1	2001.11	727.306
HLA-DQB1	1598.86	703.792
H2AFB1	0.0	0.0
H2AFJ	30.7154	24.0926
H2AFV	29.5028	33.0894
H2AFX	110.41	158.993
H2AFY	120.634	134.413
H2AFY2	0.629455	0.281117
H2AFZ	311.358	419.206
H2BFM	0.0	0.0
HLA-DMA	165.746	75.5884
HLA-DMB	128.572	51.2339
HLA-DRA	0.0440704	0.0
HLA-DRB5	982.046	407.946
HSD17B8	36.3817	29.4363
HLA-G	50.343	31.9632
HLA-DOA	69.8065	32.0996
HLA-DOB	53.4145	24.0668
HLA-E	481.768	265.626
H3F3A	423.773	509.31
H3F3B	411.248	334.752
H6PD	9.1628	7.00146
HAAO	27.1692	12.9661
HABP2	0.0	0.0
HABP4	5.05416	4.74393
HACE1	2.40102	5.31685
HACL1	2.96288	2.40319
HADH	22.9848	22.3807
HADHA	32.57	38.9678
HADHB	59.1819	49.7615
HAGH	19.0722	41.1491
HAGHL	12.9433	7.98714
HAL	0.404751	0.318747
HAMP	0.0	0.139763
HAND1	0.0	0.0
HAND2	0.0	0.0
HAO1	0.031709	0.0
HAO2	0.0	0.0
HAP1	1.30179	2.30687
HAPLN1	0.00703389	0.121519
HAPLN2	0.0368817	0.0
HAPLN3	0.0	0.0
HAPLN4	0.0552663	0.0235213
HARBI1	3.11219	3.37683
HARS	42.8031	62.5553
HARS2	6.98097	6.98957
HAS1	0.033938	0.0441302
